"","Subject","Word","Condition","Instance","Guess","Gold","Correct","Simulation","Model"
"1452",1,"irp","High-Absent",2,"hand","hand",1,37,"PURSUIT"
"1453",1,"moke","High-Absent",2,"fish","fish",1,37,"PURSUIT"
"1454",1,"zud","High-Absent",2,"bird","bear",0,37,"PURSUIT"
"1455",1,"wode","High-Absent",2,"bird","door",0,37,"PURSUIT"
"1456",1,"glemp","High-Absent",2,"eye","bird",0,37,"PURSUIT"
"1457",1,"heek","High-Absent",3,"fish","book",0,37,"PURSUIT"
"1458",1,"smick","High-Absent",3,"car","ball",0,37,"PURSUIT"
"1459",1,"toop","High-Absent",3,"book","car",0,37,"PURSUIT"
"1460",1,"irp","High-Absent",3,"hand","hand",1,37,"PURSUIT"
"1461",1,"moke","High-Absent",3,"fish","fish",1,37,"PURSUIT"
"1462",1,"zud","High-Absent",3,"door","bear",0,37,"PURSUIT"
"1463",1,"wode","High-Absent",3,"shoe","door",0,37,"PURSUIT"
"1464",1,"glemp","High-Absent",3,"bird","bird",1,37,"PURSUIT"
"1465",1,"heek","High-Absent",4,"book","book",1,37,"PURSUIT"
"1466",1,"smick","High-Absent",4,"shoe","ball",0,37,"PURSUIT"
"1467",1,"toop","High-Absent",4,"ball","car",0,37,"PURSUIT"
"1468",1,"irp","High-Absent",4,"hand","hand",1,37,"PURSUIT"
"1469",1,"moke","High-Absent",4,"fish","fish",1,37,"PURSUIT"
"1470",1,"zud","High-Absent",4,"book","bear",0,37,"PURSUIT"
"1471",1,"wode","High-Absent",4,"fish","door",0,37,"PURSUIT"
"1472",1,"glemp","High-Absent",4,"shoe","bird",0,37,"PURSUIT"
"1473",1,"heek","High-Absent",5,"book","book",1,37,"PURSUIT"
"1474",1,"smick","High-Absent",5,"ball","ball",1,37,"PURSUIT"
"1475",1,"toop","High-Absent",5,"bird","car",0,37,"PURSUIT"
"1476",1,"irp","High-Absent",5,"hand","hand",1,37,"PURSUIT"
"1477",1,"moke","High-Absent",5,"fish","fish",1,37,"PURSUIT"
"1478",1,"zud","High-Absent",5,"dog","bear",0,37,"PURSUIT"
"1479",1,"wode","High-Absent",5,"door","door",1,37,"PURSUIT"
"1480",1,"glemp","High-Absent",5,"bear","bird",0,37,"PURSUIT"
"1481",1,"heek","High-Absent",1,"dog","book",0,38,"PURSUIT"
"1482",1,"smick","High-Absent",1,"eye","ball",0,38,"PURSUIT"
"1483",1,"toop","High-Absent",1,"bird","car",0,38,"PURSUIT"
"1484",1,"irp","High-Absent",1,"door","hand",0,38,"PURSUIT"
"1485",1,"moke","High-Absent",1,"car","fish",0,38,"PURSUIT"
"1486",1,"zud","High-Absent",1,"book","bear",0,38,"PURSUIT"
"1487",1,"wode","High-Absent",1,"bird","door",0,38,"PURSUIT"
"1488",1,"glemp","High-Absent",1,"hand","bird",0,38,"PURSUIT"
"1489",1,"heek","High-Absent",2,"shoe","book",0,38,"PURSUIT"
"1490",1,"smick","High-Absent",2,"door","ball",0,38,"PURSUIT"
"1491",1,"toop","High-Absent",2,"shoe","car",0,38,"PURSUIT"
"1492",1,"irp","High-Absent",2,"fish","hand",0,38,"PURSUIT"
"1493",1,"moke","High-Absent",2,"dog","fish",0,38,"PURSUIT"
"1494",1,"zud","High-Absent",2,"bear","bear",1,38,"PURSUIT"
"1495",1,"wode","High-Absent",2,"bird","door",0,38,"PURSUIT"
"1496",1,"glemp","High-Absent",2,"hand","bird",0,38,"PURSUIT"
"1497",1,"heek","High-Absent",3,"book","book",1,38,"PURSUIT"
"1498",1,"smick","High-Absent",3,"door","ball",0,38,"PURSUIT"
"1499",1,"toop","High-Absent",3,"book","car",0,38,"PURSUIT"
"1500",1,"irp","High-Absent",3,"dog","hand",0,38,"PURSUIT"
"1501",1,"moke","High-Absent",3,"bird","fish",0,38,"PURSUIT"
"1502",1,"zud","High-Absent",3,"hand","bear",0,38,"PURSUIT"
"1503",1,"wode","High-Absent",3,"shoe","door",0,38,"PURSUIT"
"1504",1,"glemp","High-Absent",3,"shoe","bird",0,38,"PURSUIT"
"1505",1,"heek","High-Absent",4,"dog","book",0,38,"PURSUIT"
"1506",1,"smick","High-Absent",4,"fish","ball",0,38,"PURSUIT"
"1507",1,"toop","High-Absent",4,"hand","car",0,38,"PURSUIT"
"1508",1,"irp","High-Absent",4,"bear","hand",0,38,"PURSUIT"
"1509",1,"moke","High-Absent",4,"shoe","fish",0,38,"PURSUIT"
"1510",1,"zud","High-Absent",4,"book","bear",0,38,"PURSUIT"
"1511",1,"wode","High-Absent",4,"car","door",0,38,"PURSUIT"
"1512",1,"glemp","High-Absent",4,"book","bird",0,38,"PURSUIT"
"1513",1,"heek","High-Absent",5,"door","book",0,38,"PURSUIT"
"1514",1,"smick","High-Absent",5,"bear","ball",0,38,"PURSUIT"
"1515",1,"toop","High-Absent",5,"bird","car",0,38,"PURSUIT"
"1516",1,"irp","High-Absent",5,"cat","hand",0,38,"PURSUIT"
"1517",1,"moke","High-Absent",5,"bear","fish",0,38,"PURSUIT"
"1518",1,"zud","High-Absent",5,"ball","bear",0,38,"PURSUIT"
"1519",1,"wode","High-Absent",5,"eye","door",0,38,"PURSUIT"
"1520",1,"glemp","High-Absent",5,"car","bird",0,38,"PURSUIT"
"1521",1,"heek","High-Absent",1,"ball","book",0,39,"PURSUIT"
"1522",1,"smick","High-Absent",1,"shoe","ball",0,39,"PURSUIT"
"1523",1,"toop","High-Absent",1,"bird","car",0,39,"PURSUIT"
"1524",1,"irp","High-Absent",1,"bear","hand",0,39,"PURSUIT"
"1525",1,"moke","High-Absent",1,"car","fish",0,39,"PURSUIT"
"1526",1,"zud","High-Absent",1,"bear","bear",1,39,"PURSUIT"
"1527",1,"wode","High-Absent",1,"door","door",1,39,"PURSUIT"
"1528",1,"glemp","High-Absent",1,"fish","bird",0,39,"PURSUIT"
"1529",1,"heek","High-Absent",2,"ball","book",0,39,"PURSUIT"
"1530",1,"smick","High-Absent",2,"dog","ball",0,39,"PURSUIT"
"1531",1,"toop","High-Absent",2,"ball","car",0,39,"PURSUIT"
"1532",1,"irp","High-Absent",2,"hand","hand",1,39,"PURSUIT"
"1533",1,"moke","High-Absent",2,"fish","fish",1,39,"PURSUIT"
"1534",1,"zud","High-Absent",2,"bird","bear",0,39,"PURSUIT"
"1535",1,"wode","High-Absent",2,"bird","door",0,39,"PURSUIT"
"1536",1,"glemp","High-Absent",2,"eye","bird",0,39,"PURSUIT"
"1537",1,"heek","High-Absent",3,"fish","book",0,39,"PURSUIT"
"1538",1,"smick","High-Absent",3,"door","ball",0,39,"PURSUIT"
"1539",1,"toop","High-Absent",3,"dog","car",0,39,"PURSUIT"
"1540",1,"irp","High-Absent",3,"hand","hand",1,39,"PURSUIT"
"1541",1,"moke","High-Absent",3,"bird","fish",0,39,"PURSUIT"
"1542",1,"zud","High-Absent",3,"shoe","bear",0,39,"PURSUIT"
"1543",1,"wode","High-Absent",3,"eye","door",0,39,"PURSUIT"
"1544",1,"glemp","High-Absent",3,"eye","bird",0,39,"PURSUIT"
"1545",1,"heek","High-Absent",4,"car","book",0,39,"PURSUIT"
"1546",1,"smick","High-Absent",4,"shoe","ball",0,39,"PURSUIT"
"1547",1,"toop","High-Absent",4,"hand","car",0,39,"PURSUIT"
"1548",1,"irp","High-Absent",4,"hand","hand",1,39,"PURSUIT"
"1549",1,"moke","High-Absent",4,"fish","fish",1,39,"PURSUIT"
"1550",1,"zud","High-Absent",4,"bear","bear",1,39,"PURSUIT"
"1551",1,"wode","High-Absent",4,"fish","door",0,39,"PURSUIT"
"1552",1,"glemp","High-Absent",4,"bird","bird",1,39,"PURSUIT"
"1553",1,"heek","High-Absent",5,"bird","book",0,39,"PURSUIT"
"1554",1,"smick","High-Absent",5,"bird","ball",0,39,"PURSUIT"
"1555",1,"toop","High-Absent",5,"bird","car",0,39,"PURSUIT"
"1556",1,"irp","High-Absent",5,"cat","hand",0,39,"PURSUIT"
"1557",1,"moke","High-Absent",5,"door","fish",0,39,"PURSUIT"
"1558",1,"zud","High-Absent",5,"bear","bear",1,39,"PURSUIT"
"1559",1,"wode","High-Absent",5,"eye","door",0,39,"PURSUIT"
"1560",1,"glemp","High-Absent",5,"bird","bird",1,39,"PURSUIT"
"1561",1,"heek","High-Absent",1,"dog","book",0,40,"PURSUIT"
"1562",1,"smick","High-Absent",1,"eye","ball",0,40,"PURSUIT"
"1563",1,"toop","High-Absent",1,"bird","car",0,40,"PURSUIT"
"1564",1,"irp","High-Absent",1,"cat","hand",0,40,"PURSUIT"
"1565",1,"moke","High-Absent",1,"fish","fish",1,40,"PURSUIT"
"1566",1,"zud","High-Absent",1,"ball","bear",0,40,"PURSUIT"
"1567",1,"wode","High-Absent",1,"door","door",1,40,"PURSUIT"
"1568",1,"glemp","High-Absent",1,"fish","bird",0,40,"PURSUIT"
"1569",1,"heek","High-Absent",2,"shoe","book",0,40,"PURSUIT"
"1570",1,"smick","High-Absent",2,"door","ball",0,40,"PURSUIT"
"1571",1,"toop","High-Absent",2,"cat","car",0,40,"PURSUIT"
"1572",1,"irp","High-Absent",2,"dog","hand",0,40,"PURSUIT"
"1573",1,"moke","High-Absent",2,"fish","fish",1,40,"PURSUIT"
"1574",1,"zud","High-Absent",2,"shoe","bear",0,40,"PURSUIT"
"1575",1,"wode","High-Absent",2,"bear","door",0,40,"PURSUIT"
"1576",1,"glemp","High-Absent",2,"door","bird",0,40,"PURSUIT"
"1577",1,"heek","High-Absent",3,"fish","book",0,40,"PURSUIT"
"1578",1,"smick","High-Absent",3,"car","ball",0,40,"PURSUIT"
"1579",1,"toop","High-Absent",3,"book","car",0,40,"PURSUIT"
"1580",1,"irp","High-Absent",3,"dog","hand",0,40,"PURSUIT"
"1581",1,"moke","High-Absent",3,"fish","fish",1,40,"PURSUIT"
"1582",1,"zud","High-Absent",3,"bear","bear",1,40,"PURSUIT"
"1583",1,"wode","High-Absent",3,"cat","door",0,40,"PURSUIT"
"1584",1,"glemp","High-Absent",3,"bird","bird",1,40,"PURSUIT"
"1585",1,"heek","High-Absent",4,"dog","book",0,40,"PURSUIT"
"1586",1,"smick","High-Absent",4,"shoe","ball",0,40,"PURSUIT"
"1587",1,"toop","High-Absent",4,"door","car",0,40,"PURSUIT"
"1588",1,"irp","High-Absent",4,"ball","hand",0,40,"PURSUIT"
"1589",1,"moke","High-Absent",4,"fish","fish",1,40,"PURSUIT"
"1590",1,"zud","High-Absent",4,"bear","bear",1,40,"PURSUIT"
"1591",1,"wode","High-Absent",4,"hand","door",0,40,"PURSUIT"
"1592",1,"glemp","High-Absent",4,"bird","bird",1,40,"PURSUIT"
"1593",1,"heek","High-Absent",5,"door","book",0,40,"PURSUIT"
"1594",1,"smick","High-Absent",5,"ball","ball",1,40,"PURSUIT"
"1595",1,"toop","High-Absent",5,"bird","car",0,40,"PURSUIT"
"1596",1,"irp","High-Absent",5,"cat","hand",0,40,"PURSUIT"
"1597",1,"moke","High-Absent",5,"fish","fish",1,40,"PURSUIT"
"1598",1,"zud","High-Absent",5,"bear","bear",1,40,"PURSUIT"
"1599",1,"wode","High-Absent",5,"ball","door",0,40,"PURSUIT"
"1600",1,"glemp","High-Absent",5,"bird","bird",1,40,"PURSUIT"
"1601",1,"heek","High-Absent",1,"dog","book",0,41,"PURSUIT"
"1602",1,"smick","High-Absent",1,"shoe","ball",0,41,"PURSUIT"
"1603",1,"toop","High-Absent",1,"bird","car",0,41,"PURSUIT"
"1604",1,"irp","High-Absent",1,"cat","hand",0,41,"PURSUIT"
"1605",1,"moke","High-Absent",1,"car","fish",0,41,"PURSUIT"
"1606",1,"zud","High-Absent",1,"bear","bear",1,41,"PURSUIT"
"1607",1,"wode","High-Absent",1,"ball","door",0,41,"PURSUIT"
"1608",1,"glemp","High-Absent",1,"hand","bird",0,41,"PURSUIT"
"1609",1,"heek","High-Absent",2,"ball","book",0,41,"PURSUIT"
"1610",1,"smick","High-Absent",2,"dog","ball",0,41,"PURSUIT"
"1611",1,"toop","High-Absent",2,"cat","car",0,41,"PURSUIT"
"1612",1,"irp","High-Absent",2,"car","hand",0,41,"PURSUIT"
"1613",1,"moke","High-Absent",2,"ball","fish",0,41,"PURSUIT"
"1614",1,"zud","High-Absent",2,"bear","bear",1,41,"PURSUIT"
"1615",1,"wode","High-Absent",2,"door","door",1,41,"PURSUIT"
"1616",1,"glemp","High-Absent",2,"bird","bird",1,41,"PURSUIT"
"1617",1,"heek","High-Absent",3,"fish","book",0,41,"PURSUIT"
"1618",1,"smick","High-Absent",3,"car","ball",0,41,"PURSUIT"
"1619",1,"toop","High-Absent",3,"fish","car",0,41,"PURSUIT"
"1620",1,"irp","High-Absent",3,"fish","hand",0,41,"PURSUIT"
"1621",1,"moke","High-Absent",3,"fish","fish",1,41,"PURSUIT"
"1622",1,"zud","High-Absent",3,"bear","bear",1,41,"PURSUIT"
"1623",1,"wode","High-Absent",3,"door","door",1,41,"PURSUIT"
"1624",1,"glemp","High-Absent",3,"door","bird",0,41,"PURSUIT"
"1625",1,"heek","High-Absent",4,"book","book",1,41,"PURSUIT"
"1626",1,"smick","High-Absent",4,"shoe","ball",0,41,"PURSUIT"
"1627",1,"toop","High-Absent",4,"ball","car",0,41,"PURSUIT"
"1628",1,"irp","High-Absent",4,"hand","hand",1,41,"PURSUIT"
"1629",1,"moke","High-Absent",4,"fish","fish",1,41,"PURSUIT"
"1630",1,"zud","High-Absent",4,"bird","bear",0,41,"PURSUIT"
"1631",1,"wode","High-Absent",4,"dog","door",0,41,"PURSUIT"
"1632",1,"glemp","High-Absent",4,"shoe","bird",0,41,"PURSUIT"
"1633",1,"heek","High-Absent",5,"book","book",1,41,"PURSUIT"
"1634",1,"smick","High-Absent",5,"hand","ball",0,41,"PURSUIT"
"1635",1,"toop","High-Absent",5,"door","car",0,41,"PURSUIT"
"1636",1,"irp","High-Absent",5,"cat","hand",0,41,"PURSUIT"
"1637",1,"moke","High-Absent",5,"fish","fish",1,41,"PURSUIT"
"1638",1,"zud","High-Absent",5,"bear","bear",1,41,"PURSUIT"
"1639",1,"wode","High-Absent",5,"eye","door",0,41,"PURSUIT"
"1640",1,"glemp","High-Absent",5,"book","bird",0,41,"PURSUIT"
"1641",1,"heek","High-Absent",1,"dog","book",0,42,"PURSUIT"
"1642",1,"smick","High-Absent",1,"shoe","ball",0,42,"PURSUIT"
"1643",1,"toop","High-Absent",1,"book","car",0,42,"PURSUIT"
"1644",1,"irp","High-Absent",1,"cat","hand",0,42,"PURSUIT"
"1645",1,"moke","High-Absent",1,"fish","fish",1,42,"PURSUIT"
"1646",1,"zud","High-Absent",1,"book","bear",0,42,"PURSUIT"
"1647",1,"wode","High-Absent",1,"bear","door",0,42,"PURSUIT"
"1648",1,"glemp","High-Absent",1,"ball","bird",0,42,"PURSUIT"
"1649",1,"heek","High-Absent",2,"book","book",1,42,"PURSUIT"
"1650",1,"smick","High-Absent",2,"bird","ball",0,42,"PURSUIT"
"1651",1,"toop","High-Absent",2,"ball","car",0,42,"PURSUIT"
"1652",1,"irp","High-Absent",2,"fish","hand",0,42,"PURSUIT"
"1653",1,"moke","High-Absent",2,"cat","fish",0,42,"PURSUIT"
"1654",1,"zud","High-Absent",2,"bird","bear",0,42,"PURSUIT"
"1655",1,"wode","High-Absent",2,"bear","door",0,42,"PURSUIT"
"1656",1,"glemp","High-Absent",2,"hand","bird",0,42,"PURSUIT"
"1657",1,"heek","High-Absent",3,"fish","book",0,42,"PURSUIT"
"1658",1,"smick","High-Absent",3,"fish","ball",0,42,"PURSUIT"
"1659",1,"toop","High-Absent",3,"dog","car",0,42,"PURSUIT"
"1660",1,"irp","High-Absent",3,"fish","hand",0,42,"PURSUIT"
"1661",1,"moke","High-Absent",3,"fish","fish",1,42,"PURSUIT"
"1662",1,"zud","High-Absent",3,"bear","bear",1,42,"PURSUIT"
"1663",1,"wode","High-Absent",3,"shoe","door",0,42,"PURSUIT"
"1664",1,"glemp","High-Absent",3,"shoe","bird",0,42,"PURSUIT"
"1665",1,"heek","High-Absent",4,"book","book",1,42,"PURSUIT"
"1666",1,"smick","High-Absent",4,"shoe","ball",0,42,"PURSUIT"
"1667",1,"toop","High-Absent",4,"car","car",1,42,"PURSUIT"
"1668",1,"irp","High-Absent",4,"bear","hand",0,42,"PURSUIT"
"1669",1,"moke","High-Absent",4,"fish","fish",1,42,"PURSUIT"
"1670",1,"zud","High-Absent",4,"bear","bear",1,42,"PURSUIT"
"1671",1,"wode","High-Absent",4,"door","door",1,42,"PURSUIT"
"1672",1,"glemp","High-Absent",4,"shoe","bird",0,42,"PURSUIT"
"1673",1,"heek","High-Absent",5,"book","book",1,42,"PURSUIT"
"1674",1,"smick","High-Absent",5,"bird","ball",0,42,"PURSUIT"
"1675",1,"toop","High-Absent",5,"bird","car",0,42,"PURSUIT"
"1676",1,"irp","High-Absent",5,"cat","hand",0,42,"PURSUIT"
"1677",1,"moke","High-Absent",5,"fish","fish",1,42,"PURSUIT"
"1678",1,"zud","High-Absent",5,"bear","bear",1,42,"PURSUIT"
"1679",1,"wode","High-Absent",5,"ball","door",0,42,"PURSUIT"
"1680",1,"glemp","High-Absent",5,"book","bird",0,42,"PURSUIT"
"1681",1,"heek","High-Absent",1,"book","book",1,43,"PURSUIT"
"1682",1,"smick","High-Absent",1,"shoe","ball",0,43,"PURSUIT"
"1683",1,"toop","High-Absent",1,"car","car",1,43,"PURSUIT"
"1684",1,"irp","High-Absent",1,"cat","hand",0,43,"PURSUIT"
"1685",1,"moke","High-Absent",1,"door","fish",0,43,"PURSUIT"
"1686",1,"zud","High-Absent",1,"dog","bear",0,43,"PURSUIT"
"1687",1,"wode","High-Absent",1,"bird","door",0,43,"PURSUIT"
"1688",1,"glemp","High-Absent",1,"hand","bird",0,43,"PURSUIT"
"1689",1,"heek","High-Absent",2,"book","book",1,43,"PURSUIT"
"1690",1,"smick","High-Absent",2,"door","ball",0,43,"PURSUIT"
"1691",1,"toop","High-Absent",2,"car","car",1,43,"PURSUIT"
"1692",1,"irp","High-Absent",2,"car","hand",0,43,"PURSUIT"
"1693",1,"moke","High-Absent",2,"fish","fish",1,43,"PURSUIT"
"1694",1,"zud","High-Absent",2,"eye","bear",0,43,"PURSUIT"
"1695",1,"wode","High-Absent",2,"door","door",1,43,"PURSUIT"
"1696",1,"glemp","High-Absent",2,"hand","bird",0,43,"PURSUIT"
"1697",1,"heek","High-Absent",3,"book","book",1,43,"PURSUIT"
"1698",1,"smick","High-Absent",3,"door","ball",0,43,"PURSUIT"
"1699",1,"toop","High-Absent",3,"car","car",1,43,"PURSUIT"
"1700",1,"irp","High-Absent",3,"dog","hand",0,43,"PURSUIT"
"1701",1,"moke","High-Absent",3,"fish","fish",1,43,"PURSUIT"
"1702",1,"zud","High-Absent",3,"shoe","bear",0,43,"PURSUIT"
"1703",1,"wode","High-Absent",3,"eye","door",0,43,"PURSUIT"
"1704",1,"glemp","High-Absent",3,"cat","bird",0,43,"PURSUIT"
"1705",1,"heek","High-Absent",4,"book","book",1,43,"PURSUIT"
"1706",1,"smick","High-Absent",4,"book","ball",0,43,"PURSUIT"
"1707",1,"toop","High-Absent",4,"ball","car",0,43,"PURSUIT"
"1708",1,"irp","High-Absent",4,"book","hand",0,43,"PURSUIT"
"1709",1,"moke","High-Absent",4,"fish","fish",1,43,"PURSUIT"
"1710",1,"zud","High-Absent",4,"fish","bear",0,43,"PURSUIT"
"1711",1,"wode","High-Absent",4,"fish","door",0,43,"PURSUIT"
"1712",1,"glemp","High-Absent",4,"car","bird",0,43,"PURSUIT"
"1713",1,"heek","High-Absent",5,"bird","book",0,43,"PURSUIT"
"1714",1,"smick","High-Absent",5,"bird","ball",0,43,"PURSUIT"
"1715",1,"toop","High-Absent",5,"bird","car",0,43,"PURSUIT"
"1716",1,"irp","High-Absent",5,"cat","hand",0,43,"PURSUIT"
"1717",1,"moke","High-Absent",5,"book","fish",0,43,"PURSUIT"
"1718",1,"zud","High-Absent",5,"ball","bear",0,43,"PURSUIT"
"1719",1,"wode","High-Absent",5,"ball","door",0,43,"PURSUIT"
"1720",1,"glemp","High-Absent",5,"ball","bird",0,43,"PURSUIT"
"1721",1,"heek","High-Absent",1,"hand","book",0,44,"PURSUIT"
"1722",1,"smick","High-Absent",1,"cat","ball",0,44,"PURSUIT"
"1723",1,"toop","High-Absent",1,"bird","car",0,44,"PURSUIT"
"1724",1,"irp","High-Absent",1,"door","hand",0,44,"PURSUIT"
"1725",1,"moke","High-Absent",1,"fish","fish",1,44,"PURSUIT"
"1726",1,"zud","High-Absent",1,"ball","bear",0,44,"PURSUIT"
"1727",1,"wode","High-Absent",1,"dog","door",0,44,"PURSUIT"
"1728",1,"glemp","High-Absent",1,"bear","bird",0,44,"PURSUIT"
"1729",1,"heek","High-Absent",2,"book","book",1,44,"PURSUIT"
"1730",1,"smick","High-Absent",2,"ball","ball",1,44,"PURSUIT"
"1731",1,"toop","High-Absent",2,"bear","car",0,44,"PURSUIT"
"1732",1,"irp","High-Absent",2,"hand","hand",1,44,"PURSUIT"
"1733",1,"moke","High-Absent",2,"fish","fish",1,44,"PURSUIT"
"1734",1,"zud","High-Absent",2,"bear","bear",1,44,"PURSUIT"
"1735",1,"wode","High-Absent",2,"cat","door",0,44,"PURSUIT"
"1736",1,"glemp","High-Absent",2,"dog","bird",0,44,"PURSUIT"
"1737",1,"heek","High-Absent",3,"fish","book",0,44,"PURSUIT"
"1738",1,"smick","High-Absent",3,"fish","ball",0,44,"PURSUIT"
"1739",1,"toop","High-Absent",3,"dog","car",0,44,"PURSUIT"
"1740",1,"irp","High-Absent",3,"hand","hand",1,44,"PURSUIT"
"1741",1,"moke","High-Absent",3,"fish","fish",1,44,"PURSUIT"
"1742",1,"zud","High-Absent",3,"bear","bear",1,44,"PURSUIT"
"1743",1,"wode","High-Absent",3,"book","door",0,44,"PURSUIT"
"1744",1,"glemp","High-Absent",3,"shoe","bird",0,44,"PURSUIT"
"1745",1,"heek","High-Absent",4,"dog","book",0,44,"PURSUIT"
"1746",1,"smick","High-Absent",4,"shoe","ball",0,44,"PURSUIT"
"1747",1,"toop","High-Absent",4,"door","car",0,44,"PURSUIT"
"1748",1,"irp","High-Absent",4,"bear","hand",0,44,"PURSUIT"
"1749",1,"moke","High-Absent",4,"fish","fish",1,44,"PURSUIT"
"1750",1,"zud","High-Absent",4,"bear","bear",1,44,"PURSUIT"
"1751",1,"wode","High-Absent",4,"dog","door",0,44,"PURSUIT"
"1752",1,"glemp","High-Absent",4,"car","bird",0,44,"PURSUIT"
"1753",1,"heek","High-Absent",5,"eye","book",0,44,"PURSUIT"
"1754",1,"smick","High-Absent",5,"bear","ball",0,44,"PURSUIT"
"1755",1,"toop","High-Absent",5,"bird","car",0,44,"PURSUIT"
"1756",1,"irp","High-Absent",5,"door","hand",0,44,"PURSUIT"
"1757",1,"moke","High-Absent",5,"fish","fish",1,44,"PURSUIT"
"1758",1,"zud","High-Absent",5,"bear","bear",1,44,"PURSUIT"
"1759",1,"wode","High-Absent",5,"hand","door",0,44,"PURSUIT"
"1760",1,"glemp","High-Absent",5,"bear","bird",0,44,"PURSUIT"
"1761",1,"heek","High-Absent",1,"ball","book",0,45,"PURSUIT"
"1762",1,"smick","High-Absent",1,"eye","ball",0,45,"PURSUIT"
"1763",1,"toop","High-Absent",1,"bird","car",0,45,"PURSUIT"
"1764",1,"irp","High-Absent",1,"door","hand",0,45,"PURSUIT"
"1765",1,"moke","High-Absent",1,"car","fish",0,45,"PURSUIT"
"1766",1,"zud","High-Absent",1,"book","bear",0,45,"PURSUIT"
"1767",1,"wode","High-Absent",1,"bear","door",0,45,"PURSUIT"
"1768",1,"glemp","High-Absent",1,"ball","bird",0,45,"PURSUIT"
"1769",1,"heek","High-Absent",2,"ball","book",0,45,"PURSUIT"
"1770",1,"smick","High-Absent",2,"dog","ball",0,45,"PURSUIT"
"1771",1,"toop","High-Absent",2,"bear","car",0,45,"PURSUIT"
"1772",1,"irp","High-Absent",2,"ball","hand",0,45,"PURSUIT"
"1773",1,"moke","High-Absent",2,"hand","fish",0,45,"PURSUIT"
"1774",1,"zud","High-Absent",2,"eye","bear",0,45,"PURSUIT"
"1775",1,"wode","High-Absent",2,"bear","door",0,45,"PURSUIT"
"1776",1,"glemp","High-Absent",2,"hand","bird",0,45,"PURSUIT"
"1777",1,"heek","High-Absent",3,"book","book",1,45,"PURSUIT"
"1778",1,"smick","High-Absent",3,"car","ball",0,45,"PURSUIT"
"1779",1,"toop","High-Absent",3,"fish","car",0,45,"PURSUIT"
"1780",1,"irp","High-Absent",3,"hand","hand",1,45,"PURSUIT"
"1781",1,"moke","High-Absent",3,"book","fish",0,45,"PURSUIT"
"1782",1,"zud","High-Absent",3,"cat","bear",0,45,"PURSUIT"
"1783",1,"wode","High-Absent",3,"door","door",1,45,"PURSUIT"
"1784",1,"glemp","High-Absent",3,"eye","bird",0,45,"PURSUIT"
"1785",1,"heek","High-Absent",4,"car","book",0,45,"PURSUIT"
"1786",1,"smick","High-Absent",4,"book","ball",0,45,"PURSUIT"
"1787",1,"toop","High-Absent",4,"car","car",1,45,"PURSUIT"
"1788",1,"irp","High-Absent",4,"eye","hand",0,45,"PURSUIT"
"1789",1,"moke","High-Absent",4,"cat","fish",0,45,"PURSUIT"
"1790",1,"zud","High-Absent",4,"book","bear",0,45,"PURSUIT"
"1791",1,"wode","High-Absent",4,"fish","door",0,45,"PURSUIT"
"1792",1,"glemp","High-Absent",4,"book","bird",0,45,"PURSUIT"
"1793",1,"heek","High-Absent",5,"bird","book",0,45,"PURSUIT"
"1794",1,"smick","High-Absent",5,"hand","ball",0,45,"PURSUIT"
"1795",1,"toop","High-Absent",5,"shoe","car",0,45,"PURSUIT"
"1796",1,"irp","High-Absent",5,"door","hand",0,45,"PURSUIT"
"1797",1,"moke","High-Absent",5,"car","fish",0,45,"PURSUIT"
"1798",1,"zud","High-Absent",5,"cat","bear",0,45,"PURSUIT"
"1799",1,"wode","High-Absent",5,"eye","door",0,45,"PURSUIT"
"1800",1,"glemp","High-Absent",5,"bear","bird",0,45,"PURSUIT"
"1801",1,"heek","High-Absent",1,"book","book",1,46,"PURSUIT"
"1802",1,"smick","High-Absent",1,"shoe","ball",0,46,"PURSUIT"
"1803",1,"toop","High-Absent",1,"bird","car",0,46,"PURSUIT"
"1804",1,"irp","High-Absent",1,"cat","hand",0,46,"PURSUIT"
"1805",1,"moke","High-Absent",1,"door","fish",0,46,"PURSUIT"
"1806",1,"zud","High-Absent",1,"dog","bear",0,46,"PURSUIT"
"1807",1,"wode","High-Absent",1,"ball","door",0,46,"PURSUIT"
"1808",1,"glemp","High-Absent",1,"hand","bird",0,46,"PURSUIT"
"1809",1,"heek","High-Absent",2,"shoe","book",0,46,"PURSUIT"
"1810",1,"smick","High-Absent",2,"dog","ball",0,46,"PURSUIT"
"1811",1,"toop","High-Absent",2,"shoe","car",0,46,"PURSUIT"
"1812",1,"irp","High-Absent",2,"car","hand",0,46,"PURSUIT"
"1813",1,"moke","High-Absent",2,"cat","fish",0,46,"PURSUIT"
"1814",1,"zud","High-Absent",2,"bear","bear",1,46,"PURSUIT"
"1815",1,"wode","High-Absent",2,"book","door",0,46,"PURSUIT"
"1816",1,"glemp","High-Absent",2,"hand","bird",0,46,"PURSUIT"
"1817",1,"heek","High-Absent",3,"fish","book",0,46,"PURSUIT"
"1818",1,"smick","High-Absent",3,"door","ball",0,46,"PURSUIT"
"1819",1,"toop","High-Absent",3,"fish","car",0,46,"PURSUIT"
"1820",1,"irp","High-Absent",3,"hand","hand",1,46,"PURSUIT"
"1821",1,"moke","High-Absent",3,"bird","fish",0,46,"PURSUIT"
"1822",1,"zud","High-Absent",3,"door","bear",0,46,"PURSUIT"
